language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
malo1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,m,-,n,-,-,-,u,-,-,-,-,i,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,o,n,-,-,k,i,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,o,n,-,-,k,i,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
anei1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,5,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
anei1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,5,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,n,-,-,-,u,-,-,-,-,m,-,w,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,n,-,-,-,u,-,-,-,-,m,-,w,-,-,-,-,-
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,u,-,-,-,-,m,-,w,i,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,u,-,-,-,-,m,-,w,i,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,3,-,-,-,-,m,-,-,-,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,3,-,-,-,-,m,-,-,-,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,n,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,n,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-
sude1239,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sude1239,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dehu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,d,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,T,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,-,-,u,-,-,-,x,-,-,u,u,-,-,-,-,-,-,-,-,-,-,-,-
nyal1254,-,-,-,-,-,-,-,-,-,-,7,-,-,-,u,-,-,u,-,-,-,d,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,y,d,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,d,o,-,-,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,e,-,-,-,l,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,p,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,k,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,-,-,-,h,-,-,-,v,-,-,e,-,-,-,l,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,k,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,p,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,k,-,-,-,-,-,-,-
pije1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,k,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,k,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,k,-,-,-,h,-,-,-,u,-,-,u,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,k,-,-,-,h,-,-,-,u,-,-,u,-,-,-,d,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,7,a,v,o,-,-,-,-,-,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,-,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,7,a,v,o,-,-,-,-,-,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,-,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,t,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,-,-,-,-,-,-,-,-
waam1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,7,a,v,o,-,-,-,-,-,-,-,-,-,-,-,-
waam1236,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,-,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,-,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,-,-,-,-,-,-,-,-,-,-,-
caac1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,n,-,-,d,e,-,-,-,-,k,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,a,-,-,-,d,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,y,d,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,y,d,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tiri1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
arha1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
arho1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,y,d,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
houa1234,-,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,i,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,y,d,Z,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nume1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
