language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
ughe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,e,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,a,k,i,N,g,a,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,i,-,k,i,-,-,a,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,i,-,k,i,-,-,a,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vari1239,-,-,-,-,r,-,-,-,-,i,a,m,-,a,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zaba1237,-,-,-,-,m,-,a,-,n,e,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lagh1246,-,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zaza1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,e,-,-,-,-,-,i,-,-,-,-,-,-,-
zaza1245,-,-,-,-,m,-,a,-,n,e,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
blab1237,-,-,-,-,m,-,a,-,n,e,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koko1269,-,-,-,-,m,-,a,-,n,e,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
gaoo1237,-,-,-,-,h,-,a,-,t,i,-,m,-,a,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mari1427,-,-,-,-,m,-,a,-,r,e,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sali1295,-,-,-,-,s,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bwan1241,-,-,-,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
auhe1237,-,-,-,-,h,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
misi1243,-,-,-,-,h,-,e,-,-,-,-,-,-,-,l,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
moli1248,t,a,-,u,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dobu1241,t,a,-,u,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guma1254,k,-,-,i,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwai1243,b,a,-,-,d,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,v,o,-,-,-
bwai1243,b,a,-,-,d,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,v,o,-,-,-
idun1242,b,a,-,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
diod1237,-,a,-,-,d,-,-,-,-,i,-,-,-,-,t,o,-,-,t,-,-,-,o,-,-,-,-,-,-,-
diod1237,b,a,-,-,d,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,o,-,-,-
diod1237,b,a,-,-,d,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,o,-,-,-
diod1237,b,a,-,-,d,-,i,a,d,i,-,s,-,e,l,u,i,-,y,-,-,-,a,-,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tawa1275,t,a,-,u,h,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weda1241,t,a,-,u,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dawa1242,t,a,-,u,g,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ubir1237,-,o,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kili1267,m,a,t,o,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kili1267,m,a,t,o,s,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kili1267,m,-,t,o,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muyu1244,t,a,-,-,s,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-
muyu1244,t,a,-,-,s,-,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-
motu1246,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
kuni1263,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,s,i,-,-,-,-,-,-,-,-,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
bala1307,-,-,-,-,x,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bala1307,-,-,-,-,x,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hula1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hula1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,i,-,y,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,i,-,y,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,i,-,y,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,i,-,y,-,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,i,-,y,e,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,i,-,y,e,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,i,-,y,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,i,-,y,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,-,i,-,h,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,-,i,-,h,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,a,h,s,-,-,-,i,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,a,h,s,-,-,-,i,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naur1243,-,-,-,-,-,-,-,-,-,u,-,-,-,u,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
naur1243,-,-,-,-,-,-,-,-,-,u,-,-,-,u,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
avau1237,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kaul1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
lamo1244,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-
amar1272,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
lore1244,-,-,-,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lore1244,-,-,-,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
shar1244,-,-,-,-,r,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
shar1244,-,-,-,-,r,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
butm1237,-,o,-,-,n,-,-,-,-,o,-,-,-,-,r,-,-,-,t,-,-,-,o,-,-,l,-,-,-,-
butm1237,-,o,-,-,n,-,-,-,-,o,-,-,-,-,r,-,-,-,t,-,-,-,o,-,-,l,-,-,-,-
polo1242,-,-,-,-,n,-,-,-,-,i,-,r,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
polo1242,-,-,-,-,n,-,-,-,-,i,-,r,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
saka1289,-,y,d,-,Z,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1289,-,y,d,-,Z,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,-,8,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
wamp1247,-,-,-,-,g,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
asum1237,-,-,-,-,n,-,-,-,-,y,-,n,-,-,d,-,Z,-,-,-,-,-,a,-,-,-,-,-,-,-
tean1237,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vano1237,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,e,-,-,-,-,-,a,-,-,-,-,-,-,-
tane1237,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,e,-,-,-,-,-,a,-,-,-,-,-,-,-
malo1246,-,-,-,-,n,-,-,-,-,i,-,n,-,-,d,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-
urav1235,-,-,-,-,l,-,e,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,l,-,e,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
anei1239,-,-,-,-,-,-,a,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-
sout2869,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
sout2869,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,a,-,h,-,-,-,a,-,-,-,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,a,-,h,-,-,-,a,-,-,-,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,h,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,h,-,-,-,-
sude1239,-,-,-,-,t,h,i,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,-,3,-,d,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,h,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,h,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,h,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,h,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pije1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pije1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
jawe1237,-,-,-,-,d,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
jawe1237,-,-,-,-,d,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
waam1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
waam1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
caac1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
caac1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,e,-,-,-,-,-,3,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,e,-,-,-,-,-,3,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,i,-,-,r,-,-,i,-
xara1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,i,-,-,r,-,-,i,-
tiri1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
