language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,n,-,-,-,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,n,-,-,-,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,n,-,-,-,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,n,-,-,e,-,e,-,m,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,n,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,n,-,-,-,-,E,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,E,E,-,-,l,-,-,-,-,-,-,-,-,-,l,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,l,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,d,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,m,-,-,-,-,l,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,d,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bass1260,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,l,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nkon1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,e,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,3,z,-,o,o,k
bafi1243,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,d,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,l,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,n,-,-,-,-,t,-,-,E,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bube1242,-,-,-,-,-,-,-,o,-,-,-,b,-,-,-,-,o,-,-,-,-,t,-,-,e,-,e,-,-,b,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
komc1235,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,E,-,E,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
okuu1243,-,-,-,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,i,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aghe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,3,-,3,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meta1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,3,-,3,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
njen1238,-,-,-,-,-,-,-,e,e,-,-,n,-,-,-,-,-,-,-,-,-,t,-,-,3,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bamu1253,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,t,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mung1266,-,-,-,-,-,-,-,n,-,-,-,n,-,-,-,-,-,-,-,-,-,t,-,-,3,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,t,-,-,a,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bile1244,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,n,-,-,n,-,-,-,-,-,-,-,-,-,-,y,-,a,-,-,-,-,-,N,-,-,-,-,-
mbul1260,-,-,-,b,-,-,-,a,a,a,a,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,b,a,a,a,a,-,l,u,u,-,-,-,-,-,-,-,-,-,-,-
mbul1260,-,-,-,b,-,-,-,a,a,-,-,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kulu1255,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,u,-,l,e,e,-,-,-,-,-,-,-,-,-,-,-
dugu1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,a,a,a,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,i,-,s,-,-,h,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
