language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
akoo1248,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-
akoo1248,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,E,-,-,-,-
baka1273,-,m,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,7,-,-,E,-,-,-,-,-,E,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,y,-,-,a,-,-,-,-,-,a,-,N,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,N,-,-,i,-,-,-,-,-,i,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,y,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,u,-,-,-,-,-,u,-,-,-,-
nkon1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-,E,E,E,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-,E,-,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-,E,E,E,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-,E,-,-,-,-
tibe1274,-,-,-,m,-,-,-,-,-,-,3,-,3,s,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-
bube1242,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
okuu1243,-,-,-,k,e,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,s,-,-,E,-,i,-,-,-,i,-,-,-,-
aghe1239,-,-,-,k,3,-,-,-,-,-,3,-,-,-,-,-,S,-,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,S,-,-,E,-,-,-,-,-,E,-,-,-,-
bile1244,-,-,-,n,y,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,N,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbul1260,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-
mbul1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-
kulu1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,s,-,-,a,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
dugu1249,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,a,-,-,a,-,-,-,a,-,-,-,l,s,h,i,i,r,-,-,a,-,-,-,-,-,a,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,a,a,-,-,-,w,-,a,-,-,-,-
